id,name,url,ESG,E,S,G
170,Teambrella,https://icomarks.com/ico/Teambrella,0.000 ,0.000 ,0.000 ,0.000 
171,Tru Reputation Network,https://icomarks.com/ico/Tru-Reputation-Network,0.000 ,0.000 ,0.000 ,0.000 
172,Tryvium,https://icomarks.com/ico/Tryvium,0.000 ,0.000 ,0.000 ,0.000 
173,TuurnT,https://icomarks.com/ico/TuurnT,0.000 ,0.000 ,0.000 ,0.000 
174,Universal Games Token,https://icomarks.com/ico/Universal-Games-Token,0.000 ,0.000 ,0.000 ,0.000 
175,Universal Recognition Token,https://icomarks.com/ico/Universal-Recognition-Token,0.000 ,0.000 ,0.000 ,0.000 
176,Verv (VLUX token),https://icomarks.com/ico/Verv-(VLUX-token),0.000 ,0.000 ,0.000 ,0.000 
177,WorkChain.io,https://icomarks.com/ico/WorkChain.io,0.000 ,0.000 ,0.000 ,0.000 
178,Your Data Safe,https://icomarks.com/ico/Your-Data-Safe,0.000 ,0.000 ,0.000 ,0.000 
179,433token,https://icomarks.com/ico/433token,0.000 ,0.000 ,0.000 ,0.000 
180,AGATE,https://icomarks.com/ico/AGATE,0.000 ,0.000 ,0.000 ,0.000 
181,AiBB,https://icomarks.com/ico/AiBB,0.000 ,0.000 ,0.000 ,0.000 
182,AirPod,https://icomarks.com/ico/AirPod,0.009 ,0.000 ,0.009 ,0.000 
183,ASQ Protocol,https://icomarks.com/ico/ASQ-Protocol,0.000 ,0.000 ,0.000 ,0.000 
184,Benchmark,https://icomarks.com/ico/Benchmark,0.000 ,0.000 ,0.000 ,0.000 
185,BidiPass,https://icomarks.com/ico/BidiPass,0.000 ,0.000 ,0.000 ,0.000 
186,CargoConX,https://icomarks.com/ico/CargoConX,0.000 ,0.000 ,0.000 ,0.000 
187,Centric,https://icomarks.com/ico/Centric,0.000 ,0.000 ,0.000 ,0.000 
188,Crypto Commonwealth,https://icomarks.com/ico/Crypto-Commonwealth,0.000 ,0.000 ,0.000 ,0.000 
189,CryptovationX,https://icomarks.com/ico/CryptovationX,0.000 ,0.000 ,0.000 ,0.000 
190,Dapp.com,https://icomarks.com/ico/Dapp.com,0.000 ,0.000 ,0.000 ,0.000 
193,Elements Estates,https://icomarks.com/ico/Elements-Estates,0.000 ,0.000 ,0.000 ,0.000 
194,Exclusive Platform,https://icomarks.com/ico/Exclusive-Platform,0.000 ,0.000 ,0.000 ,0.000 
196,Game Protocol,https://icomarks.com/ico/Game-Protocol,0.000 ,0.000 ,0.000 ,0.000 
197,Gamedex,https://icomarks.com/ico/Gamedex,0.000 ,0.000 ,0.000 ,0.000 
198,Gimmer,https://icomarks.com/ico/Gimmer,0.000 ,0.000 ,0.000 ,0.000 
199,GladAge,https://icomarks.com/ico/GladAge,0.000 ,0.000 ,0.000 ,0.000 
200,GPM Carbon,https://icomarks.com/ico/GPM-Carbon,0.027,0.012,0.015,0
202,Holdvest,https://icomarks.com/ico/Holdvest,0.000 ,0.000 ,0.000 ,0.000 
203,IAME Identity,https://icomarks.com/ico/IAME-Identity,0.010 ,0.000 ,0.004 ,0.006 
204,ICOIN IEO,https://icomarks.com/ico/ICOIN-IEO,0.000 ,0.000 ,0.000 ,0.000 
205,iLINK,https://icomarks.com/ico/iLINK,0.000 ,0.000 ,0.000 ,0.000 
206,Instoken,https://icomarks.com/ico/Instoken,0.000 ,0.000 ,0.000 ,0.000 
207,Iryo,https://icomarks.com/ico/Iryo,0.000 ,0.000 ,0.000 ,0.000 
208,JUR,https://icomarks.com/ico/JUR,0.000 ,0.000 ,0.000 ,0.000 
209,Momentum Protocol,https://icomarks.com/ico/Momentum-Protocol,0.000 ,0.000 ,0.000 ,0.000 
210,Nexxo,https://icomarks.com/ico/Nexxo,0.000 ,0.000 ,0.000 ,0.000 
211,Novam,https://icomarks.com/ico/Novam,0.000 ,0.000 ,0.000 ,0.000 
212,Olam,https://icomarks.com/ico/Olam,0.000 ,0.000 ,0.000 ,0.000 
213,Qilimanjaro,https://icomarks.com/ico/Qilimanjaro,0.000 ,0.000 ,0.000 ,0.000 
214,RAWG,https://icomarks.com/ico/RAWG,0.000 ,0.000 ,0.000 ,0.000 
216,Sarf,https://icomarks.com/ico/Sarf,0.000 ,0.000 ,0.000 ,0.000 
217,Sentigraph.io,https://icomarks.com/ico/Sentigraph.io,0.000 ,0.000 ,0.000 ,0.000 
218,STAYGE,https://icomarks.com/ico/STAYGE,0.000 ,0.000 ,0.000 ,0.000 
219,Svandis,https://icomarks.com/ico/Svandis,0.000 ,0.000 ,0.000 ,0.000 
220,Telcoin,https://icomarks.com/ico/Telcoin,0.015,0.000 ,0.013,0.002
223,AXT,https://icomarks.com/ico/AXT,0.000 ,0.000 ,0.000 ,0.000 
224,Bettium,https://icomarks.com/ico/Bettium,0.000 ,0.000 ,0.000 ,0.000 
225,Bitdollar Fund,https://icomarks.com/ico/Bitdollar-Fund,0.000 ,0.000 ,0.000 ,0.000 
226,bZx,https://icomarks.com/ico/bZx,0.000 ,0.000 ,0.000 ,0.000 
227,CBDoken,https://icomarks.com/ico/CBDoken,0.000 ,0.000 ,0.000 ,0.000 
228,Coalculus,https://icomarks.com/ico/Coalculus,0.000 ,0.000 ,0.000 ,0.000 
229,CoinUs,https://icomarks.com/ico/CoinUs,0.000 ,0.000 ,0.000 ,0.000 
231,DINO,https://icomarks.com/ico/DINO,0.000 ,0.000 ,0.000 ,0.000 
232,DOMI,https://icomarks.com/ico/DOMI,0.000 ,0.000 ,0.000 ,0.000 
233,Electrominer,https://icomarks.com/ico/Electrominer,0.000 ,0.000 ,0.000 ,0.000 
234,FTV Coin Deluxe,https://icomarks.com/ico/FTV-Coin-Deluxe,0.000 ,0.000 ,0.000 ,0.000 
235,GIF by SOCIFI,https://icomarks.com/ico/GIF-by-SOCIFI,0.000 ,0.000 ,0.000 ,0.000 
236,Illuminates,https://icomarks.com/ico/Illuminates,0.000 ,0.000 ,0.000 ,0.000 
237,ImpetusOne,https://icomarks.com/ico/ImpetusOne,0.000 ,0.000 ,0.000 ,0.000 
238,InDeep,https://icomarks.com/ico/InDeep,0.000 ,0.000 ,0.000 ,0.000 
240,KIBIS,https://icomarks.com/ico/KIBIS,0.000 ,0.000 ,0.000 ,0.000 
242,PeerAtlas,https://icomarks.com/ico/PeerAtlas,0.000 ,0.000 ,0.000 ,0.000 
243,PlayHall,https://icomarks.com/ico/PlayHall,0.000 ,0.000 ,0.000 ,0.000 
244,PREVISIONe,https://icomarks.com/ico/PREVISIONe,0.000 ,0.000 ,0.000 ,0.000 
245,Republia,https://icomarks.com/ico/Republia,0.000 ,0.000 ,0.000 ,0.000 
246,Symbioses,https://icomarks.com/ico/Symbioses,0.000 ,0.000 ,0.000 ,0.000 
247,ufoodo,https://icomarks.com/ico/ufoodo,0.008 ,0.000 ,0.006 ,0.002 
248,Vreo,https://icomarks.com/ico/Vreo,0.000 ,0.000 ,0.000 ,0.000 
249,XBrick,https://icomarks.com/ico/XBrick,0.000 ,0.000 ,0.000 ,0.000 
250,XRes,https://icomarks.com/ico/XRes,0.000 ,0.000 ,0.000 ,0.000 
251,Altair VR,https://icomarks.com/ico/Altair-VR,0.006 ,0.000 ,0.002 ,0.004 
252,Aluna.Social,https://icomarks.com/ico/Aluna.Social,0.000 ,0.000 ,0.000 ,0.000 
253,Asset Allocation Token,https://icomarks.com/ico/Asset-Allocation-Token,0.000 ,0.000 ,0.000 ,0.000 
254,Assistive Reality ARX,https://icomarks.com/ico/Assistive-Reality-ARX,0.000 ,0.000 ,0.000 ,0.000 
255,BitSchool,https://icomarks.com/ico/BitSchool,0.000 ,0.000 ,0.000 ,0.000 
256,BotChain,https://icomarks.com/ico/BotChain,0.000 ,0.000 ,0.000 ,0.000 
257,Chimpion,https://icomarks.com/ico/Chimpion,0.000 ,0.000 ,0.000 ,0.000 
258,CoinsLoot,https://icomarks.com/ico/CoinsLoot,0.000 ,0.000 ,0.000 ,0.000 
259,Cortex,https://icomarks.com/ico/Cortex,0.004,0.000 ,0.002,0.002
260,Cosplay Token,https://icomarks.com/ico/Cosplay-Token,0.000 ,0.000 ,0.000 ,0.000 
261,CrowdPrecision,https://icomarks.com/ico/CrowdPrecision,0.000 ,0.000 ,0.000 ,0.000 
262,Cryptonity,https://icomarks.com/ico/Cryptonity,0.000 ,0.000 ,0.000 ,0.000 
263,Darb Finance,https://icomarks.com/ico/Darb-Finance,0.000 ,0.000 ,0.000 ,0.000 
264,Envienta,https://icomarks.com/ico/Envienta,0.000 ,0.000 ,0.000 ,0.000 
265,ETHA,https://icomarks.com/ico/ETHA,0.000 ,0.000 ,0.000 ,0.000 
266,Evident Proof,https://icomarks.com/ico/Evident-Proof,0.008 ,0.000 ,0.002 ,0.006 
267,FIC Network,https://icomarks.com/ico/FIC-Network,0.000 ,0.000 ,0.000 ,0.000 
268,Hada DBank,https://icomarks.com/ico/Hada-DBank,0.000 ,0.000 ,0.000 ,0.000 
269,Humanscape,https://icomarks.com/ico/Humanscape,0.000 ,0.000 ,0.000 ,0.000 
270,Isiklar Coin,https://icomarks.com/ico/Isiklar-Coin,0.000 ,0.000 ,0.000 ,0.000 
271,Ispolink,https://icomarks.com/ico/Ispolink,0.000 ,0.000 ,0.000 ,0.000 
272,Job.com,https://icomarks.com/ico/Job.com,0.000 ,0.000 ,0.000 ,0.000 
273,Letsfair,https://icomarks.com/ico/Letsfair,0.000 ,0.000 ,0.000 ,0.000 
274,MARAChain,https://icomarks.com/ico/MARAChain,0.000 ,0.000 ,0.000 ,0.000 
275,MobiePay,https://icomarks.com/ico/MobiePay,0.000 ,0.000 ,0.000 ,0.000 
276,MyCreditChain,https://icomarks.com/ico/MyCreditChain,0.000 ,0.000 ,0.000 ,0.000 
277,Namahe,https://icomarks.com/ico/Namahe,0.000 ,0.000 ,0.000 ,0.000 
278,Noiz,https://icomarks.com/ico/Noiz,0.000 ,0.000 ,0.000 ,0.000 
279,Odds,https://icomarks.com/ico/Odds,0.000 ,0.000 ,0.000 ,0.000 
280,Origin Protocol,https://icomarks.com/ico/Origin-Protocol,0.000 ,0.000 ,0.000 ,0.000 
281,PodMiners,https://icomarks.com/ico/PodMiners,0.000 ,0.000 ,0.000 ,0.000 
282,POVR,https://icomarks.com/ico/POVR,0.000 ,0.000 ,0.000 ,0.000 
283,PR Network,https://icomarks.com/ico/PR-Network,0.000 ,0.000 ,0.000 ,0.000 
284,Quantler,https://icomarks.com/ico/Quantler,0.000 ,0.000 ,0.000 ,0.000 
285,QURAS,https://icomarks.com/ico/QURAS,0.000 ,0.000 ,0.000 ,0.000 
286,rLoop,https://icomarks.com/ico/rLoop,0.000 ,0.000 ,0.000 ,0.000 
287,SleekPlay,https://icomarks.com/ico/SleekPlay,0.000 ,0.000 ,0.000 ,0.000 
288,SLP,https://icomarks.com/ico/SLP,0.000 ,0.000 ,0.000 ,0.000 
289,Sparkpoint,https://icomarks.com/ico/Sparkpoint,0.000 ,0.000 ,0.000 ,0.000 
290,SpringRole,https://icomarks.com/ico/SpringRole,0.000 ,0.000 ,0.000 ,0.000 
291,Veri Doc Global,https://icomarks.com/ico/Veri-Doc-Global,0.000 ,0.000 ,0.000 ,0.000 
292,Virtual Rehab,https://icomarks.com/ico/Virtual-Rehab,0.000 ,0.000 ,0.000 ,0.000 
293,VogoV,https://icomarks.com/ico/VogoV,0.000 ,0.000 ,0.000 ,0.000 
294,Zapaygo,https://icomarks.com/ico/Zapaygo,0.000 ,0.000 ,0.000 ,0.000 
295,Zwoop,https://icomarks.com/ico/Zwoop,0.000 ,0.000 ,0.000 ,0.000 
296,12SHIPS,https://icomarks.com/ico/12SHIPS,0.000 ,0.000 ,0.000 ,0.000 
298,Aigo,https://icomarks.com/ico/Aigo,0.000 ,0.000 ,0.000 ,0.000 
299,Aleph Zero,https://icomarks.com/ico/Aleph-Zero,0.000 ,0.000 ,0.000 ,0.000 
300,AlfaToken,https://icomarks.com/ico/AlfaToken,0.000 ,0.000 ,0.000 ,0.000 
301,Allabout.me,https://icomarks.com/ico/Allabout.me,0.000 ,0.000 ,0.000 ,0.000 
302,Altindex,https://icomarks.com/ico/Altindex,0.000 ,0.000 ,0.000 ,0.000 
303,AMANPURI,https://icomarks.com/ico/AMANPURI,0.000 ,0.000 ,0.000 ,0.000 
304,AngryToken,https://icomarks.com/ico/AngryToken,0.000 ,0.000 ,0.000 ,0.000 
305,Bitdrive,https://icomarks.com/ico/Bitdrive,0.000 ,0.000 ,0.000 ,0.000 
306,Bithemoth,https://icomarks.com/ico/Bithemoth,0.000 ,0.000 ,0.000 ,0.000 
307,Bitmart,https://icomarks.com/ico/Bitmart,0.006,0.000 ,0.006 ,0.000 
309,BloomX,https://icomarks.com/ico/BloomX,0.000 ,0.000 ,0.000 ,0.000 
310,Cash Telex,https://icomarks.com/ico/Cash-Telex,0.000 ,0.000 ,0.000 ,0.000 
311,CoinSelf,https://icomarks.com/ico/CoinSelf,0.000 ,0.000 ,0.000 ,0.000 
312,Crypton,https://icomarks.com/ico/Crypton,0.000 ,0.000 ,0.000 ,0.000 
313,DAFZO ICO,https://icomarks.com/ico/DAFZO-ICO,0.000 ,0.000 ,0.000 ,0.000 
314,Deneum,https://icomarks.com/ico/Deneum,0.000 ,0.000 ,0.000 ,0.000 
315,DressCode,https://icomarks.com/ico/DressCode,0.000 ,0.000 ,0.000 ,0.000 
316,EHO,https://icomarks.com/ico/EHO,0.000 ,0.000 ,0.000 ,0.000 
318,Emrify Health Passport,https://icomarks.com/ico/Emrify-Health-Passport,0.000 ,0.000 ,0.000 ,0.000 
319,GoodX,https://icomarks.com/ico/GoodX,0.000 ,0.000 ,0.000 ,0.000 
320,Hashgard,https://icomarks.com/ico/Hashgard,0.006,0.000 ,0.002,0.004
322,Irene Energy,https://icomarks.com/ico/Irene-Energy,0.018,0.012,0.002,0.004
323,Kambria,https://icomarks.com/ico/Kambria,0.000 ,0.000 ,0.000 ,0.000 
325,LeagiON,https://icomarks.com/ico/LeagiON,0.000 ,0.000 ,0.000 ,0.000 
326,LivingOffset,https://icomarks.com/ico/LivingOffset,0.000 ,0.000 ,0.000 ,0.000 
327,LocalAgro,https://icomarks.com/ico/LocalAgro,0.000 ,0.000 ,0.000 ,0.000 
328,MapCoin,https://icomarks.com/ico/MapCoin,0.000 ,0.000 ,0.000 ,0.000 
329,MEDIAR,https://icomarks.com/ico/MEDIAR,0.000 ,0.000 ,0.000 ,0.000 
331,Noah Coin,https://icomarks.com/ico/Noah-Coin,0.000 ,0.000 ,0.000 ,0.000 
332,Nominex,https://icomarks.com/ico/Nominex,0.000 ,0.000 ,0.000 ,0.000 
333,Nukleus,https://icomarks.com/ico/Nukleus,0.000 ,0.000 ,0.000 ,0.000 
334,Owndata,https://icomarks.com/ico/Owndata,0.000 ,0.000 ,0.000 ,0.000 
335,PEP Network,https://icomarks.com/ico/PEP-Network,0.000 ,0.000 ,0.000 ,0.000 
336,Platin,https://icomarks.com/ico/Platin,0.000 ,0.000 ,0.000 ,0.000 
337,PO8,https://icomarks.com/ico/PO8,0.000 ,0.000 ,0.000 ,0.000 
339,Reef,https://icomarks.com/ico/Reef,0.000 ,0.000 ,0.000 ,0.000 
340,RENC,https://icomarks.com/ico/RENC,0.000 ,0.000 ,0.000 ,0.000 
341,RewardsToken,https://icomarks.com/ico/RewardsToken,0.000 ,0.000 ,0.000 ,0.000 
342,RootProject,https://icomarks.com/ico/RootProject,0.000 ,0.000 ,0.000 ,0.000 
343,ShopperCoin,https://icomarks.com/ico/ShopperCoin,0.000 ,0.000 ,0.000 ,0.000 
344,Space.Cloud.Unit,https://icomarks.com/ico/Space.Cloud.Unit,0.000 ,0.000 ,0.000 ,0.000 
345,Spheroid Universe,https://icomarks.com/ico/Spheroid-Universe,0.000 ,0.000 ,0.000 ,0.000 
346,TIPO,https://icomarks.com/ico/TIPO,0.000 ,0.000 ,0.000 ,0.000 
347,TradeRiser,https://icomarks.com/ico/TradeRiser,0.000 ,0.000 ,0.000 ,0.000 
348,Tunez,https://icomarks.com/ico/Tunez,0.000 ,0.000 ,0.000 ,0.000 
349,USDX Wallet,https://icomarks.com/ico/USDX-Wallet,0.000 ,0.000 ,0.000 ,0.000 
350,UT-PAY,https://icomarks.com/ico/UT-PAY,0.000 ,0.000 ,0.000 ,0.000 
351,White Rabbit,https://icomarks.com/ico/White-Rabbit,0.000 ,0.000 ,0.000 ,0.000 
352,WiseWolf,https://icomarks.com/ico/WiseWolf,0.000 ,0.000 ,0.000 ,0.000 
353,YourBlock,https://icomarks.com/ico/YourBlock,0.000 ,0.000 ,0.000 ,0.000 
354,ZAZA,https://icomarks.com/ico/ZAZA,0.000 ,0.000 ,0.000 ,0.000 
355,ZOM,https://icomarks.com/ico/ZOM,0.000 ,0.000 ,0.000 ,0.000 
356,Aexon,https://icomarks.com/ico/Aexon,0.000 ,0.000 ,0.000 ,0.000 
358,Bamboo,https://icomarks.com/ico/Bamboo,0.000 ,0.000 ,0.000 ,0.000 
359,Betoken,https://icomarks.com/ico/Betoken,0.000 ,0.000 ,0.000 ,0.000 
362,Cryptoknowmics,https://icomarks.com/ico/Cryptoknowmics,0.000 ,0.000 ,0.000 ,0.000 
363,eHealth First,https://icomarks.com/ico/eHealth-First,0.000 ,0.000 ,0.000 ,0.000 
364,Emirex Token,https://icomarks.com/ico/Emirex-Token,0.000 ,0.000 ,0.000 ,0.000 
365,Energi,https://icomarks.com/ico/Energi,0.000 ,0.000 ,0.000 ,0.000 
366,Ether Legends,https://icomarks.com/ico/Ether-Legends,0.000 ,0.000 ,0.000 ,0.000 
367,Extra Credit,https://icomarks.com/ico/Extra-Credit,0.000 ,0.000 ,0.000 ,0.000 
368,GoByte,https://icomarks.com/ico/GoByte,0.000 ,0.000 ,0.000 ,0.000 
369,HASANAH,https://icomarks.com/ico/HASANAH,0.000 ,0.000 ,0.000 ,0.000 
370,Hearo.fm,https://icomarks.com/ico/Hearo.fm,0.000 ,0.000 ,0.000 ,0.000 
371,Hedera Hashgraph,https://icomarks.com/ico/Hedera-Hashgraph,0.002 ,0.000 ,0.002 ,0.000 
372,Influbook,https://icomarks.com/ico/Influbook,0.000 ,0.000 ,0.000 ,0.000 
373,Innovasis Hotels,https://icomarks.com/ico/Innovasis-Hotels,0.000 ,0.000 ,0.000 ,0.000 
374,IRIS,https://icomarks.com/ico/IRIS,0.000 ,0.000 ,0.000 ,0.000 
375,ISDA,https://icomarks.com/ico/ISDA,0.000 ,0.000 ,0.000 ,0.000 
376,JOLYY,https://icomarks.com/ico/JOLYY,0.000 ,0.000 ,0.000 ,0.000 
377,Land LayBy Listing Project,https://icomarks.com/ico/Land-LayBy-Listing-Project,0.000 ,0.000 ,0.000 ,0.000 
378,LEVEL G,https://icomarks.com/ico/LEVEL-G,0.000 ,0.000 ,0.000 ,0.000 
379,LogisticsX,https://icomarks.com/ico/LogisticsX,0.000 ,0.000 ,0.000 ,0.000 
380,Lotus Core,https://icomarks.com/ico/Lotus-Core,0.000 ,0.000 ,0.000 ,0.000 
381,Lykke,https://icomarks.com/ico/Lykke,0.000 ,0.000 ,0.000 ,0.000 
382,Matchroom,https://icomarks.com/ico/Matchroom,0.000 ,0.000 ,0.000 ,0.000 
383,MDsquare,https://icomarks.com/ico/MDsquare,0.000 ,0.000 ,0.000 ,0.000 
384,MEDIA Protocol,https://icomarks.com/ico/MEDIA-Protocol,0.000 ,0.000 ,0.000 ,0.000 
385,nedscoin,https://icomarks.com/ico/nedscoin,0.000 ,0.000 ,0.000 ,0.000 
386,Otcrit,https://icomarks.com/ico/Otcrit,0.000 ,0.000 ,0.000 ,0.000 
387,Rate3,https://icomarks.com/ico/Rate3,0.000 ,0.000 ,0.000 ,0.000 
388,Rays Network,https://icomarks.com/ico/Rays-Network,0.000 ,0.000 ,0.000 ,0.000 
389,Redpill,https://icomarks.com/ico/Redpill,0.000 ,0.000 ,0.000 ,0.000 
390,Social Chains,https://icomarks.com/ico/Social-Chains,0.000 ,0.000 ,0.000 ,0.000 
391,Spectrum Network,https://icomarks.com/ico/Spectrum-Network,0.000 ,0.000 ,0.000 ,0.000 
392,Stackr,https://icomarks.com/ico/Stackr,0.000 ,0.000 ,0.000 ,0.000 
393,Staps Platform,https://icomarks.com/ico/Staps-Platform,0.000 ,0.000 ,0.000 ,0.000 
394,Teky,https://icomarks.com/ico/Teky,0.000 ,0.000 ,0.000 ,0.000 
395,Tiberius,https://icomarks.com/ico/Tiberius,0.000 ,0.000 ,0.000 ,0.000 
396,TowerBee,https://icomarks.com/ico/TowerBee,0.000 ,0.000 ,0.000 ,0.000 
397,Twilight,https://icomarks.com/ico/Twilight,0.000 ,0.000 ,0.000 ,0.000 
398,UnbankedX,https://icomarks.com/ico/UnbankedX,0.000 ,0.000 ,0.000 ,0.000 
399,Universal Protocol,https://icomarks.com/ico/Universal-Protocol,0.000 ,0.000 ,0.000 ,0.000 
400,Universal Reward Protocol,https://icomarks.com/ico/Universal-Reward-Protocol,0.000 ,0.000 ,0.000 ,0.000 
401,Vanta,https://icomarks.com/ico/Vanta,0.000 ,0.000 ,0.000 ,0.000 
402,VARC,https://icomarks.com/ico/VARC,0.000 ,0.000 ,0.000 ,0.000 
404,WinStars,https://icomarks.com/ico/WinStars,0.000 ,0.000 ,0.000 ,0.000 
405,XendBit,https://icomarks.com/ico/XendBit,0.000 ,0.000 ,0.000 ,0.000 
406,YGGDRASH,https://icomarks.com/ico/YGGDRASH,0.000 ,0.000 ,0.000 ,0.000 
407,ZNC,https://icomarks.com/ico/ZNC,0.000 ,0.000 ,0.000 ,0.000 
408,7Seconds,https://icomarks.com/ico/7Seconds,0.004 ,0.000 ,0.000 ,0.004 
409,Advanced Browsing Token,https://icomarks.com/ico/Advanced-Browsing-Token,0.000 ,0.000 ,0.000 ,0.000 
410,aelf,https://icomarks.com/ico/aelf,0.000 ,0.000 ,0.000 ,0.000 
412,AIRSTAYZâ„¢,https://icomarks.com/ico/AIRSTAYZâ„¢,0.000 ,0.000 ,0.000 ,0.000 
413,AllPublicArt,https://icomarks.com/ico/AllPublicArt,0.000 ,0.000 ,0.000 ,0.000 
414,ArchiCoin,https://icomarks.com/ico/ArchiCoin,0.000 ,0.000 ,0.000 ,0.000 
415,Arianee,https://icomarks.com/ico/Arianee,0.000 ,0.000 ,0.000 ,0.000 
416,Armchain,https://icomarks.com/ico/Armchain,0.000 ,0.000 ,0.000 ,0.000 
417,Asia Reserve Currency Coin,https://icomarks.com/ico/Asia-Reserve-Currency-Coin,0.000 ,0.000 ,0.000 ,0.000 
418,BancCoin,https://icomarks.com/ico/BancCoin,0.000 ,0.000 ,0.000 ,0.000 
420,Bezant,https://icomarks.com/ico/Bezant,0.002 ,0.000 ,0.000 ,0.002 
421,Bitcub,https://icomarks.com/ico/Bitcub,0.000 ,0.000 ,0.000 ,0.000 
422,Bitney,https://icomarks.com/ico/Bitney,0.000 ,0.000 ,0.000 ,0.000 
423,Blocnation,https://icomarks.com/ico/Blocnation,0.000 ,0.000 ,0.000 ,0.000 
424,BUFF,https://icomarks.com/ico/BUFF,0.000 ,0.000 ,0.000 ,0.000 
425,CoinFast,https://icomarks.com/ico/CoinFast,0.000 ,0.000 ,0.000 ,0.000 
426,Cornucopia.io,https://icomarks.com/ico/Cornucopia.io,0.000 ,0.000 ,0.000 ,0.000 
427,Craider,https://icomarks.com/ico/Craider,0.000 ,0.000 ,0.000 ,0.000 
428,Creator.ai,https://icomarks.com/ico/Creator.ai,0.000 ,0.000 ,0.000 ,0.000 
429,CrossHedge,https://icomarks.com/ico/CrossHedge,0.000 ,0.000 ,0.000 ,0.000 
430,CRYX,https://icomarks.com/ico/CRYX,0.000 ,0.000 ,0.000 ,0.000 
431,Dash,https://icomarks.com/ico/Dash,0.000 ,0.000 ,0.000 ,0.000 
432,DREAM,https://icomarks.com/ico/DREAM,0.000 ,0.000 ,0.000 ,0.000 
433,eSports,https://icomarks.com/ico/eSports,0.000 ,0.000 ,0.000 ,0.000 
436,Futbol Coin,https://icomarks.com/ico/Futbol-Coin,0.000 ,0.000 ,0.000 ,0.000 
437,GameReward,https://icomarks.com/ico/GameReward,0.000 ,0.000 ,0.000 ,0.000 
438,GFC,https://icomarks.com/ico/GFC,0.000 ,0.000 ,0.000 ,0.000 
439,GoneTrippin,https://icomarks.com/ico/GoneTrippin,0.000 ,0.000 ,0.000 ,0.000 
440,Granite,https://icomarks.com/ico/Granite,0.000 ,0.000 ,0.000 ,0.000 
441,Gravel Coin,https://icomarks.com/ico/Gravel-Coin,0.000 ,0.000 ,0.000 ,0.000 
442,HAB,https://icomarks.com/ico/HAB,0.000 ,0.000 ,0.000 ,0.000 
443,Invictus Margin Lending,https://icomarks.com/ico/Invictus-Margin-Lending,0.000 ,0.000 ,0.000 ,0.000 
444,IoTeX,https://icomarks.com/ico/IoTeX,0.008,0.000 ,0.006,0.002
445,Kingcuan,https://icomarks.com/ico/Kingcuan,0.000 ,0.000 ,0.000 ,0.000 
446,Kinguin.io,https://icomarks.com/ico/Kinguin.io,0.000 ,0.000 ,0.000 ,0.000 
447,KloowayBet,https://icomarks.com/ico/KloowayBet,0.000 ,0.000 ,0.000 ,0.000 
448,Knabu,https://icomarks.com/ico/Knabu,0.000 ,0.000 ,0.000 ,0.000 
449,KStarCoin,https://icomarks.com/ico/KStarCoin,0.000 ,0.000 ,0.000 ,0.000 
450,LCG Energy,https://icomarks.com/ico/LCG-Energy,0.018,0.008,0.002,0.008
451,LendLedger,https://icomarks.com/ico/LendLedger,0.000 ,0.000 ,0.000 ,0.000 
452,LILI,https://icomarks.com/ico/LILI,0.000 ,0.000 ,0.000 ,0.000 
453,Lisk,https://icomarks.com/ico/Lisk,0.000 ,0.000 ,0.000 ,0.000 
454,LiTeum,https://icomarks.com/ico/LiTeum,0.000 ,0.000 ,0.000 ,0.000 
455,Mainprise,https://icomarks.com/ico/Mainprise,0.000 ,0.000 ,0.000 ,0.000 
456,Marlin Protocol,https://icomarks.com/ico/Marlin-Protocol,0.000 ,0.000 ,0.000 ,0.000 
457,Mass Vehicle Ledger,https://icomarks.com/ico/Mass-Vehicle-Ledger,0.000 ,0.000 ,0.000 ,0.000 
458,Measurable Data Token,https://icomarks.com/ico/Measurable-Data-Token,0.000 ,0.000 ,0.000 ,0.000 
459,Monico,https://icomarks.com/ico/Monico,0.000 ,0.000 ,0.000 ,0.000 
460,Movement App,https://icomarks.com/ico/Movement-App,0.000 ,0.000 ,0.000 ,0.000 
461,Netspot Solutions,https://icomarks.com/ico/Netspot-Solutions,0.000 ,0.000 ,0.000 ,0.000 
462,NXAD,https://icomarks.com/ico/NXAD,0.000 ,0.000 ,0.000 ,0.000 
463,NYNJA,https://icomarks.com/ico/NYNJA,0.000 ,0.000 ,0.000 ,0.000 
464,OBSERVER,https://icomarks.com/ico/OBSERVER,0.000 ,0.000 ,0.000 ,0.000 
465,Omnilytics Platform,https://icomarks.com/ico/Omnilytics-Platform,0.000 ,0.000 ,0.000 ,0.000 
466,Ontology,https://icomarks.com/ico/Ontology,0.000 ,0.000 ,0.000 ,0.000 
467,Open Longevity,https://icomarks.com/ico/Open-Longevity,0.000 ,0.000 ,0.000 ,0.000 
468,Opporty,https://icomarks.com/ico/Opporty,0.000 ,0.000 ,0.000 ,0.000 
469,ORCA Alliance,https://icomarks.com/ico/ORCA-Alliance,0.000 ,0.000 ,0.000 ,0.000 
470,Powerchain,https://icomarks.com/ico/Powerchain,0.006 ,0.000 ,0.004 ,0.002 
471,PreVUE,https://icomarks.com/ico/PreVUE,0.000 ,0.000 ,0.000 ,0.000 
472,ReMoneta,https://icomarks.com/ico/ReMoneta,0.01,0.000 ,0.006 ,0.004 
473,REPU,https://icomarks.com/ico/REPU,0.000 ,0.000 ,0.000 ,0.000 
